id,totalPitchingCount,B,S,O,b1,b2,b3,pitcher,pitcherHand,batter,batterHand,gameID,inning,pitchType,speed,ballPositionLabel,ballX,ballY,dir,dist,battingType,isOuts,y
16616,4,2,1,0,False,True,True,二木 康太,R,太田 光,R,20202117,2回裏,スライダー,128km/h,外角低め,2,H,,,,,1
16617,5,2,2,0,False,True,True,二木 康太,R,太田 光,R,20202117,2回裏,フォーク,136km/h,真ん中低め,13,K,M,42.2,G,True,3
16618,1,0,0,1,False,False,True,二木 康太,R,辰己 涼介,L,20202117,2回裏,フォーク,135km/h,真ん中低め,13,H,Q,40.6,G,False,4
16619,1,0,0,1,True,False,False,二木 康太,R,茂木 栄五郎,L,20202117,2回裏,ストレート,142km/h,外角低め,20,H,,,,,1
16620,2,0,1,1,True,False,False,二木 康太,R,茂木 栄五郎,L,20202117,2回裏,ストレート,139km/h,外角低め,21,I,,,,,0
16621,3,1,1,1,True,False,False,二木 康太,R,茂木 栄五郎,L,20202117,2回裏,スライダー,128km/h,ど真ん中,11,F,,,,,2
16622,5,2,2,1,False,True,False,二木 康太,R,茂木 栄五郎,L,20202117,2回裏,ストレート,144km/h,内角中心,8,G,,,,,2
16623,6,2,2,1,False,True,False,二木 康太,R,茂木 栄五郎,L,20202117,2回裏,ストレート,142km/h,ど真ん中,11,E,,,,,2
16624,7,2,2,1,False,True,False,二木 康太,R,茂木 栄五郎,L,20202117,2回裏,ストレート,143km/h,外角中心,21,E,,,,,0
16625,8,3,2,1,False,True,False,二木 康太,R,茂木 栄五郎,L,20202117,2回裏,ストレート,140km/h,外角高め,21,A,,0.0,,False,0
16626,1,0,0,1,True,True,False,中村 稔弥,L,鈴木 大地,L,20202117,2回裏,ストレート,142km/h,ど真ん中,12,F,Q,123.4,F,False,7
16627,1,0,0,1,False,False,False,中村 稔弥,L,ブラッシュ,R,20202117,2回裏,カーブ,120km/h,内角低め,20,K,,,,,0
16628,2,1,0,1,False,False,False,中村 稔弥,L,ブラッシュ,R,20202117,2回裏,ストレート,144km/h,内角低め,20,K,,,,,0
16629,3,2,0,1,False,False,False,中村 稔弥,L,ブラッシュ,R,20202117,2回裏,ストレート,143km/h,外角低め,3,J,,,,,0
16630,4,3,0,1,False,False,False,中村 稔弥,L,ブラッシュ,R,20202117,2回裏,ストレート,143km/h,真ん中低め,9,H,M,117.3,F,True,3
16631,1,0,0,2,False,False,False,中村 稔弥,L,浅村 栄斗,R,20202117,2回裏,ストレート,144km/h,内角高め,17,A,,,,,0
16632,2,1,0,2,False,False,False,中村 稔弥,L,浅村 栄斗,R,20202117,2回裏,シンカー,133km/h,外角中心,6,G,,,,,1
16633,3,1,1,2,False,False,False,中村 稔弥,L,浅村 栄斗,R,20202117,2回裏,シンカー,132km/h,外角低め,1,H,,,,,0
16634,4,2,1,2,False,False,False,中村 稔弥,L,浅村 栄斗,R,20202117,2回裏,シンカー,131km/h,内角高め,15,C,,,,,1
16635,5,2,2,2,False,False,False,中村 稔弥,L,浅村 栄斗,R,20202117,2回裏,ストレート,144km/h,内角高め,16,B,,0.0,,True,1
16636,1,0,0,0,False,False,False,弓削 隼人,L,藤岡 裕大,L,20202117,3回表,カットファストボール,132km/h,真ん中高め,13,B,,,,,0
16637,2,1,0,0,False,False,False,弓削 隼人,L,藤岡 裕大,L,20202117,3回表,カーブ,119km/h,ど真ん中,11,F,,,,,2
16638,3,1,1,0,False,False,False,弓削 隼人,L,藤岡 裕大,L,20202117,3回表,スライダー,128km/h,外角低め,16,H,,,,,2
16639,4,1,2,0,False,False,False,弓削 隼人,L,藤岡 裕大,L,20202117,3回表,ストレート,141km/h,外角中心,19,G,,0.0,,True,1
16640,1,0,0,1,False,False,False,弓削 隼人,L,荻野 貴司,R,20202117,3回表,カーブ,116km/h,外角中心,1,E,,,,,0
16641,2,1,0,1,False,False,False,弓削 隼人,L,荻野 貴司,R,20202117,3回表,カーブ,117km/h,真ん中低め,10,H,D,103.5,F,True,3
16642,1,0,0,2,False,False,False,弓削 隼人,L,角中 勝也,L,20202117,3回表,カットファストボール,132km/h,外角高め,19,B,,,,,0
16643,2,1,0,2,False,False,False,弓削 隼人,L,角中 勝也,L,20202117,3回表,カットファストボール,131km/h,真ん中低め,10,H,,,,,1
16644,3,1,1,2,False,False,False,弓削 隼人,L,角中 勝也,L,20202117,3回表,スライダー,128km/h,真ん中低め,9,H,,,,,2
16645,4,1,2,2,False,False,False,弓削 隼人,L,角中 勝也,L,20202117,3回表,フォーク,130km/h,外角低め,17,K,,,,,2
16646,5,1,2,2,False,False,False,弓削 隼人,L,角中 勝也,L,20202117,3回表,ストレート,141km/h,ど真ん中,13,F,,,,,2
16647,6,1,2,2,False,False,False,弓削 隼人,L,角中 勝也,L,20202117,3回表,シンカー,138km/h,真ん中低め,11,H,I,58.6,L,False,4
16648,1,0,0,2,True,False,False,弓削 隼人,L,清田 育宏,R,20202117,3回表,ストレート,139km/h,内角中心,21,F,,,,,0
16649,2,1,0,2,True,False,False,弓削 隼人,L,清田 育宏,R,20202117,3回表,シンカー,135km/h,外角低め,5,K,,,,,0
16650,3,2,0,2,True,False,False,弓削 隼人,L,清田 育宏,R,20202117,3回表,シンカー,136km/h,外角中心,1,F,,,,,0
16651,4,3,0,2,True,False,False,弓削 隼人,L,清田 育宏,R,20202117,3回表,カーブ,117km/h,内角低め,16,K,,0.0,,False,0
16652,1,0,0,2,True,True,False,弓削 隼人,L,レアード,R,20202117,3回表,スライダー,117km/h,ど真ん中,12,F,,,,,1
16653,2,0,1,2,True,True,False,弓削 隼人,L,レアード,R,20202117,3回表,ストレート,138km/h,内角高め,16,D,,,,,2
16654,3,0,2,2,True,True,False,弓削 隼人,L,レアード,R,20202117,3回表,ストレート,141km/h,外角高め,1,C,,,,,0
16655,4,1,2,2,True,True,False,弓削 隼人,L,レアード,R,20202117,3回表,フォーク,128km/h,外角低め,8,K,Q,15.8,G,True,3
16656,1,0,0,0,False,False,False,中村 稔弥,L,島内 宏明,L,20202117,3回裏,ストレート,144km/h,内角高め,7,B,,,,,2
16657,2,0,1,0,False,False,False,中村 稔弥,L,島内 宏明,L,20202117,3回裏,スライダー,122km/h,外角高め,17,A,,,,,0
16658,3,1,1,0,False,False,False,中村 稔弥,L,島内 宏明,L,20202117,3回裏,ストレート,146km/h,内角高め,5,D,,,,,2
16659,4,1,2,0,False,False,False,中村 稔弥,L,島内 宏明,L,20202117,3回裏,シンカー,133km/h,外角低め,16,H,,,,,0
16660,5,2,2,0,False,False,False,中村 稔弥,L,島内 宏明,L,20202117,3回裏,シンカー,131km/h,外角高め,14,D,,0.0,,True,1
16661,1,0,0,1,False,False,False,中村 稔弥,L,ロメロ,R,20202117,3回裏,ストレート,137km/h,外角低め,6,K,,,,,0
16662,2,1,0,1,False,False,False,中村 稔弥,L,ロメロ,R,20202117,3回裏,カーブ,117km/h,外角高め,2,B,,,,,0
16663,3,2,0,1,False,False,False,中村 稔弥,L,ロメロ,R,20202117,3回裏,ストレート,144km/h,内角低め,18,J,,,,,1
16664,4,2,1,1,False,False,False,中村 稔弥,L,ロメロ,R,20202117,3回裏,ストレート,142km/h,内角低め,21,H,,,,,0
16665,5,3,1,1,False,False,False,中村 稔弥,L,ロメロ,R,20202117,3回裏,シンカー,131km/h,真ん中高め,9,B,,0.0,,False,0
16666,1,0,0,1,True,False,False,中村 稔弥,L,銀次,L,20202117,3回裏,ストレート,145km/h,内角中心,5,F,,,,,2
16667,2,0,1,1,True,False,False,中村 稔弥,L,銀次,L,20202117,3回裏,スライダー,125km/h,外角高め,17,D,,,,,1
16668,3,0,2,1,True,False,False,中村 稔弥,L,銀次,L,20202117,3回裏,スライダー,124km/h,真ん中高め,12,A,,,,,0
16669,4,1,2,1,True,False,False,中村 稔弥,L,銀次,L,20202117,3回裏,ストレート,144km/h,外角低め,18,H,,0.0,,True,1
16670,1,0,0,2,True,False,False,中村 稔弥,L,太田 光,R,20202117,3回裏,シンカー,131km/h,真ん中低め,10,J,,,,,1
16671,2,0,1,2,True,False,False,中村 稔弥,L,太田 光,R,20202117,3回裏,ストレート,143km/h,真ん中高め,9,B,,,,,1
16672,3,0,2,2,True,False,False,中村 稔弥,L,太田 光,R,20202117,3回裏,ストレート,144km/h,外角中心,1,F,,0.0,,True,1
16673,1,0,0,0,False,False,False,弓削 隼人,L,マーティン,L,20202117,4回表,スライダー,124km/h,外角中心,14,F,,,,,1
16674,2,0,1,0,False,False,False,弓削 隼人,L,マーティン,L,20202117,4回表,ストレート,137km/h,外角中心,21,G,,,,,0
16675,3,1,1,0,False,False,False,弓削 隼人,L,マーティン,L,20202117,4回表,ストレート,139km/h,外角中心,16,F,,,,,2
16676,4,1,2,0,False,False,False,弓削 隼人,L,マーティン,L,20202117,4回表,ストレート,139km/h,外角低め,20,I,,,,,0
16677,5,2,2,0,False,False,False,弓削 隼人,L,マーティン,L,20202117,4回表,シンカー,139km/h,内角低め,4,I,,,,,0
16678,6,3,2,0,False,False,False,弓削 隼人,L,マーティン,L,20202117,4回表,ストレート,140km/h,外角低め,14,H,I,63.2,F,False,4
16679,1,0,0,0,True,False,False,弓削 隼人,L,中村 奨吾,R,20202117,4回表,カーブ,117km/h,外角低め,8,I,X,73.0,F,True,3
16680,1,0,0,1,True,False,False,弓削 隼人,L,井上 晴哉,R,20202117,4回表,ストレート,140km/h,外角低め,4,I,,,,,1
16681,2,0,1,1,True,False,False,弓削 隼人,L,井上 晴哉,R,20202117,4回表,フォーク,124km/h,内角低め,21,K,,,,,0
16682,3,1,1,1,False,True,False,弓削 隼人,L,井上 晴哉,R,20202117,4回表,シンカー,138km/h,外角低め,1,J,,,,,0
16683,4,2,1,1,False,True,False,弓削 隼人,L,井上 晴哉,R,20202117,4回表,シンカー,136km/h,真ん中低め,12,J,,,,,2
16684,5,2,2,1,False,True,False,弓削 隼人,L,井上 晴哉,R,20202117,4回表,カットファストボール,132km/h,内角低め,21,H,,,,,0
16685,6,3,2,1,False,True,False,弓削 隼人,L,井上 晴哉,R,20202117,4回表,カーブ,118km/h,内角低め,16,I,J,72.8,F,False,4
16686,1,0,0,1,True,False,False,弓削 隼人,L,田村 龍弘,R,20202117,4回表,シンカー,135km/h,外角低め,4,H,,,,,1
16687,2,0,1,1,True,False,False,弓削 隼人,L,田村 龍弘,R,20202117,4回表,ストレート,137km/h,内角低め,21,K,,,,,0
16688,3,1,1,1,True,False,False,弓削 隼人,L,田村 龍弘,R,20202117,4回表,フォーク,124km/h,真ん中高め,12,D,,,,,1
16689,4,1,2,1,True,False,False,弓削 隼人,L,田村 龍弘,R,20202117,4回表,ストレート,136km/h,内角低め,17,H,,0.0,,True,1
16690,1,0,0,2,True,False,False,弓削 隼人,L,藤岡 裕大,L,20202117,4回表,カットファストボール,129km/h,外角中心,21,G,,,,,0
16691,2,1,0,2,True,False,False,弓削 隼人,L,藤岡 裕大,L,20202117,4回表,ストレート,135km/h,ど真ん中,12,F,L,41.3,L,True,3
16692,1,0,0,0,False,False,False,中村 稔弥,L,辰己 涼介,L,20202117,4回裏,ストレート,140km/h,外角中心,19,G,,,,,1
16693,2,0,1,0,False,False,False,中村 稔弥,L,辰己 涼介,L,20202117,4回裏,スライダー,125km/h,外角低め,16,K,,,,,0
16694,3,1,1,0,False,False,False,中村 稔弥,L,辰己 涼介,L,20202117,4回裏,スライダー,125km/h,真ん中高め,11,A,,,,,0
16695,4,2,1,0,False,False,False,中村 稔弥,L,辰己 涼介,L,20202117,4回裏,ストレート,142km/h,真ん中低め,11,H,,,,,2
16696,5,2,2,0,False,False,False,中村 稔弥,L,辰己 涼介,L,20202117,4回裏,ストレート,140km/h,外角低め,21,H,,,,,0
16697,6,3,2,0,False,False,False,中村 稔弥,L,辰己 涼介,L,20202117,4回裏,ストレート,141km/h,内角高め,4,A,,0.0,,False,0
16698,1,0,0,0,True,False,False,中村 稔弥,L,茂木 栄五郎,L,20202117,4回裏,ストレート,142km/h,真ん中低め,13,H,,,,,2
16699,2,0,1,0,True,False,False,中村 稔弥,L,茂木 栄五郎,L,20202117,4回裏,ストレート,143km/h,外角低め,17,J,,,,,2
16700,3,0,2,0,True,False,False,中村 稔弥,L,茂木 栄五郎,L,20202117,4回裏,ストレート,146km/h,外角低め,14,H,,,,,2
16701,4,0,2,0,True,False,False,中村 稔弥,L,茂木 栄五郎,L,20202117,4回裏,スライダー,123km/h,真ん中高め,13,A,,,,,0
16702,5,1,2,0,True,False,False,中村 稔弥,L,茂木 栄五郎,L,20202117,4回裏,ストレート,141km/h,外角低め,20,J,,,,,0
16703,6,2,2,0,True,False,False,中村 稔弥,L,茂木 栄五郎,L,20202117,4回裏,シンカー,131km/h,内角中心,7,G,,,,,2
16704,7,2,2,0,True,False,False,中村 稔弥,L,茂木 栄五郎,L,20202117,4回裏,シンカー,131km/h,内角低め,5,J,,,,,2
16705,8,2,2,0,True,False,False,中村 稔弥,L,茂木 栄五郎,L,20202117,4回裏,ストレート,142km/h,外角高め,15,D,,,,,2
16706,9,2,2,0,True,False,False,中村 稔弥,L,茂木 栄五郎,L,20202117,4回裏,シンカー,132km/h,外角低め,16,J,,,,,2
16707,11,3,2,0,False,True,False,中村 稔弥,L,茂木 栄五郎,L,20202117,4回裏,シンカー,132km/h,内角低め,8,K,,,,,2
16708,12,3,2,0,False,True,False,中村 稔弥,L,茂木 栄五郎,L,20202117,4回裏,ストレート,142km/h,ど真ん中,13,E,,,,,2
16709,13,3,2,0,False,True,False,中村 稔弥,L,茂木 栄五郎,L,20202117,4回裏,ストレート,144km/h,外角中心,15,F,,,,,2
16710,14,3,2,0,False,True,False,中村 稔弥,L,茂木 栄五郎,L,20202117,4回裏,ストレート,142km/h,内角高め,3,B,,,,,2
16711,15,3,2,0,False,True,False,中村 稔弥,L,茂木 栄五郎,L,20202117,4回裏,ストレート,141km/h,外角低め,15,K,,0.0,,False,0
16712,1,0,0,0,True,True,False,中村 稔弥,L,鈴木 大地,L,20202117,4回裏,スライダー,127km/h,内角高め,2,A,,,,,2
16713,2,0,1,0,True,True,False,中村 稔弥,L,鈴木 大地,L,20202117,4回裏,ストレート,142km/h,内角高め,6,A,,,,,0
16714,3,1,1,0,True,True,False,中村 稔弥,L,鈴木 大地,L,20202117,4回裏,ストレート,141km/h,外角低め,21,H,,,,,0
16715,4,2,1,0,True,True,False,中村 稔弥,L,鈴木 大地,L,20202117,4回裏,ストレート,140km/h,真ん中低め,12,H,,,,,2
16716,5,2,2,0,True,True,False,中村 稔弥,L,鈴木 大地,L,20202117,4回裏,ストレート,143km/h,内角中心,8,G,,0.0,,True,1
16717,1,0,0,1,True,True,False,中村 稔弥,L,ブラッシュ,R,20202117,4回裏,シンカー,131km/h,外角低め,1,K,,,,,1
16718,2,0,1,1,True,True,False,中村 稔弥,L,ブラッシュ,R,20202117,4回裏,シンカー,131km/h,外角低め,5,K,,,,,1
16719,3,0,2,1,True,True,False,中村 稔弥,L,ブラッシュ,R,20202117,4回裏,シンカー,129km/h,外角低め,3,K,,,,,0
16720,4,1,2,1,True,True,False,中村 稔弥,L,ブラッシュ,R,20202117,4回裏,ストレート,141km/h,真ん中高め,13,C,C,81.2,L,False,5
16721,1,0,0,2,False,True,False,中村 稔弥,L,浅村 栄斗,R,20202117,4回裏,ストレート,143km/h,内角低め,21,J,,,,,0
16722,2,1,0,2,False,True,False,中村 稔弥,L,浅村 栄斗,R,20202117,4回裏,ストレート,144km/h,外角中心,1,F,,,,,0
16723,3,2,0,2,False,True,False,中村 稔弥,L,浅村 栄斗,R,20202117,4回裏,シンカー,131km/h,ど真ん中,9,G,,,,,1
16724,4,2,1,2,False,True,False,中村 稔弥,L,浅村 栄斗,R,20202117,4回裏,ストレート,143km/h,外角低め,6,J,,,,,0
16725,5,3,1,2,False,True,False,中村 稔弥,L,浅村 栄斗,R,20202117,4回裏,シンカー,130km/h,真ん中低め,13,H,G,127.2,F,False,7
16726,1,0,0,2,False,False,False,中村 稔弥,L,島内 宏明,L,20202117,4回裏,ストレート,142km/h,外角高め,17,C,,,,,2
16727,2,0,1,2,False,False,False,中村 稔弥,L,島内 宏明,L,20202117,4回裏,スライダー,128km/h,外角低め,18,J,T,38.9,G,True,3
16728,1,0,0,0,False,False,False,弓削 隼人,L,荻野 貴司,R,20202117,5回表,ストレート,135km/h,内角中心,17,F,,,,,1
16729,2,0,1,0,False,False,False,弓削 隼人,L,荻野 貴司,R,20202117,5回表,ストレート,136km/h,内角中心,17,E,,,,,1
16730,3,0,2,0,False,False,False,弓削 隼人,L,荻野 貴司,R,20202117,5回表,フォーク,128km/h,内角低め,21,K,,,,,0
16731,4,1,2,0,False,False,False,弓削 隼人,L,荻野 貴司,R,20202117,5回表,フォーク,126km/h,内角低め,18,K,,0.0,,True,1
16732,1,0,0,1,False,False,False,弓削 隼人,L,角中 勝也,L,20202117,5回表,カーブ,116km/h,内角高め,7,B,,,,,0
16733,2,1,0,1,False,False,False,弓削 隼人,L,角中 勝也,L,20202117,5回表,ストレート,135km/h,真ん中高め,11,D,F,68.4,F,False,4
16734,1,0,0,1,True,False,False,弓削 隼人,L,清田 育宏,R,20202117,5回表,シンカー,132km/h,真ん中低め,9,K,,,,,2
16735,2,0,1,1,True,False,False,弓削 隼人,L,清田 育宏,R,20202117,5回表,シンカー,133km/h,外角低め,2,I,,,,,1
16736,3,0,2,1,True,False,False,弓削 隼人,L,清田 育宏,R,20202117,5回表,フォーク,125km/h,外角中心,8,E,,,,,2
16737,4,0,2,1,True,False,False,弓削 隼人,L,清田 育宏,R,20202117,5回表,シンカー,136km/h,外角低め,6,H,L,39.5,G,True,3
16738,1,0,0,0,False,False,False,石崎 剛,R,ロメロ,R,20202117,5回裏,スライダー,138km/h,外角低め,2,H,,,,,0
16739,2,1,0,0,False,False,False,石崎 剛,R,ロメロ,R,20202117,5回裏,ストレート,149km/h,内角低め,17,H,,,,,1
16740,3,1,1,0,False,False,False,石崎 剛,R,ロメロ,R,20202117,5回裏,ストレート,149km/h,外角高め,3,B,,,,,0
16741,4,2,1,0,False,False,False,石崎 剛,R,ロメロ,R,20202117,5回裏,スライダー,130km/h,外角低め,8,K,,,,,1
16742,5,2,2,0,False,False,False,石崎 剛,R,ロメロ,R,20202117,5回裏,スライダー,139km/h,外角低め,3,K,,0.0,,True,1
16743,1,0,0,1,False,False,False,石崎 剛,R,銀次,L,20202117,5回裏,ストレート,150km/h,外角中心,16,G,,,,,2
16744,2,0,1,1,False,False,False,石崎 剛,R,銀次,L,20202117,5回裏,ストレート,151km/h,内角高め,8,C,V,86.8,F,True,3
16745,1,0,0,2,False,False,False,石崎 剛,R,太田 光,R,20202117,5回裏,ストレート,150km/h,真ん中高め,12,C,,,,,1
16746,2,0,1,2,False,False,False,石崎 剛,R,太田 光,R,20202117,5回裏,ストレート,151km/h,外角高め,7,B,,,,,1
16747,3,0,2,2,False,False,False,石崎 剛,R,太田 光,R,20202117,5回裏,ストレート,148km/h,真ん中高め,11,D,,,,,2
16748,4,0,2,2,False,False,False,石崎 剛,R,太田 光,R,20202117,5回裏,ストレート,150km/h,内角高め,17,A,,,,,2
16749,5,0,2,2,False,False,False,石崎 剛,R,太田 光,R,20202117,5回裏,スライダー,135km/h,外角低め,1,K,,,,,0
16750,6,1,2,2,False,False,False,石崎 剛,R,太田 光,R,20202117,5回裏,ストレート,149km/h,外角低め,3,H,,,,,2
16751,7,1,2,2,False,False,False,石崎 剛,R,太田 光,R,20202117,5回裏,スライダー,128km/h,内角中心,18,G,,0.0,,True,1
16752,1,0,0,0,False,False,False,弓削 隼人,L,レアード,R,20202117,6回表,カーブ,114km/h,ど真ん中,9,F,,,,,1
16753,2,0,1,0,False,False,False,弓削 隼人,L,レアード,R,20202117,6回表,ストレート,138km/h,外角中心,6,G,O,108.6,F,True,3
16754,1,0,0,1,False,False,False,弓削 隼人,L,マーティン,L,20202117,6回表,ストレート,135km/h,外角低め,16,J,,,,,0
16755,2,1,0,1,False,False,False,弓削 隼人,L,マーティン,L,20202117,6回表,ストレート,133km/h,内角中心,7,F,,,,,2
16756,3,1,1,1,False,False,False,弓削 隼人,L,マーティン,L,20202117,6回表,カーブ,112km/h,外角中心,16,G,,,,,1
16757,4,1,2,1,False,False,False,弓削 隼人,L,マーティン,L,20202117,6回表,スライダー,127km/h,外角低め,21,J,,,,,2
16758,5,1,2,1,False,False,False,弓削 隼人,L,マーティン,L,20202117,6回表,フォーク,130km/h,内角中心,4,E,,,,,2
16759,6,1,2,1,False,False,False,弓削 隼人,L,マーティン,L,20202117,6回表,スライダー,128km/h,外角中心,21,F,,,,,0
16760,7,2,2,1,False,False,False,弓削 隼人,L,マーティン,L,20202117,6回表,ストレート,139km/h,外角低め,18,H,,0.0,,True,1
16761,1,0,0,2,False,False,False,弓削 隼人,L,中村 奨吾,R,20202117,6回表,シンカー,136km/h,外角低め,7,K,,,,,0
16762,2,1,0,2,False,False,False,弓削 隼人,L,中村 奨吾,R,20202117,6回表,ストレート,135km/h,外角中心,3,G,,,,,1
16763,3,1,1,2,False,False,False,弓削 隼人,L,中村 奨吾,R,20202117,6回表,ストレート,141km/h,真ん中低め,12,J,L,64.5,L,False,4
16764,1,0,0,2,True,False,False,弓削 隼人,L,井上 晴哉,R,20202117,6回表,ストレート,136km/h,外角中心,5,E,,,,,1
16765,2,0,1,2,True,False,False,弓削 隼人,L,井上 晴哉,R,20202117,6回表,ストレート,135km/h,内角低め,21,K,,,,,0
16766,3,1,1,2,True,False,False,弓削 隼人,L,井上 晴哉,R,20202117,6回表,ストレート,136km/h,外角低め,1,H,,,,,0
16767,4,2,1,2,True,False,False,弓削 隼人,L,井上 晴哉,R,20202117,6回表,シンカー,132km/h,内角低め,17,K,,,,,0
16768,5,3,1,2,True,False,False,弓削 隼人,L,井上 晴哉,R,20202117,6回表,ストレート,136km/h,外角高め,6,C,F,38.9,G,False,4
16769,1,0,0,2,True,True,False,弓削 隼人,L,佐藤 都志也,L,20202117,6回表,カットファストボール,127km/h,外角低め,21,K,,,,,0
16770,2,1,0,2,True,True,False,弓削 隼人,L,佐藤 都志也,L,20202117,6回表,ストレート,136km/h,内角高め,7,A,,,,,0
16771,3,2,0,2,True,True,False,弓削 隼人,L,佐藤 都志也,L,20202117,6回表,カーブ,117km/h,外角高め,21,D,,,,,0
16772,4,3,0,2,True,True,False,弓削 隼人,L,佐藤 都志也,L,20202117,6回表,ストレート,135km/h,内角高め,7,C,,,,,1
16773,5,3,1,2,True,True,False,弓削 隼人,L,佐藤 都志也,L,20202117,6回表,カットファストボール,130km/h,真ん中高め,12,C,X,34.9,G,True,3
16774,1,0,0,0,False,False,False,石崎 剛,R,辰己 涼介,L,20202117,6回裏,ストレート,149km/h,内角低め,1,I,,,,,0
16775,2,1,0,0,False,False,False,石崎 剛,R,辰己 涼介,L,20202117,6回裏,ストレート,149km/h,内角中心,1,F,,,,,0
16776,3,2,0,0,False,False,False,石崎 剛,R,辰己 涼介,L,20202117,6回裏,ストレート,149km/h,真ん中低め,13,H,X,28.1,G,True,3
16777,1,0,0,1,False,False,False,石崎 剛,R,茂木 栄五郎,L,20202117,6回裏,ストレート,152km/h,外角中心,17,E,,,,,1
16778,2,0,1,1,False,False,False,石崎 剛,R,茂木 栄五郎,L,20202117,6回裏,カットファストボール,136km/h,真ん中低め,9,H,L,43.6,G,True,3
16779,1,0,0,2,False,False,False,石崎 剛,R,鈴木 大地,L,20202117,6回裏,カーブ,116km/h,外角低め,21,J,,,,,0
16780,2,1,0,2,False,False,False,石崎 剛,R,鈴木 大地,L,20202117,6回裏,スライダー,129km/h,外角中心,20,F,,,,,1
16781,3,1,1,2,False,False,False,石崎 剛,R,鈴木 大地,L,20202117,6回裏,ストレート,151km/h,内角低め,7,I,,,,,1
16782,4,1,2,2,False,False,False,石崎 剛,R,鈴木 大地,L,20202117,6回裏,フォーク,142km/h,外角中心,21,G,I,42.7,G,False,4
16783,1,0,0,2,True,False,False,石崎 剛,R,ブラッシュ,R,20202117,6回裏,カットファストボール,137km/h,外角低め,1,K,,,,,0
16784,2,1,0,2,True,False,False,石崎 剛,R,ブラッシュ,R,20202117,6回裏,ストレート,147km/h,外角低め,6,H,,,,,1
16785,3,1,1,2,True,False,False,石崎 剛,R,ブラッシュ,R,20202117,6回裏,スライダー,127km/h,ど真ん中,9,G,,,,,1
16786,4,1,2,2,True,False,False,石崎 剛,R,ブラッシュ,R,20202117,6回裏,カットファストボール,137km/h,外角低め,1,K,,,,,0
16787,5,2,2,2,True,False,False,石崎 剛,R,ブラッシュ,R,20202117,6回裏,ストレート,148km/h,ど真ん中,9,F,,,,,2
16788,6,2,2,2,True,False,False,石崎 剛,R,ブラッシュ,R,20202117,6回裏,カットファストボール,133km/h,外角低め,1,K,,,,,0
16789,7,3,2,2,True,False,False,石崎 剛,R,ブラッシュ,R,20202117,6回裏,スライダー,129km/h,外角中心,6,G,F,37.1,G,False,4
16790,1,0,0,2,True,False,True,石崎 剛,R,浅村 栄斗,R,20202117,6回裏,ストレート,148km/h,外角低め,1,H,,,,,0
16791,2,1,0,2,True,False,True,石崎 剛,R,浅村 栄斗,R,20202117,6回裏,ストレート,148km/h,外角低め,1,K,,,,,0
16792,3,2,0,2,True,False,True,石崎 剛,R,浅村 栄斗,R,20202117,6回裏,ストレート,147km/h,外角低め,1,K,,,,,0
16793,4,3,0,2,True,False,True,石崎 剛,R,浅村 栄斗,R,20202117,6回裏,ストレート,147km/h,外角中心,2,F,,,,,1
16794,5,3,1,2,True,False,True,石崎 剛,R,浅村 栄斗,R,20202117,6回裏,スライダー,129km/h,外角低め,8,K,,0.0,,False,0
16795,1,0,0,2,True,True,True,石崎 剛,R,島内 宏明,L,20202117,6回裏,ストレート,148km/h,外角中心,16,F,,,,,2
16796,2,0,1,2,True,True,True,石崎 剛,R,島内 宏明,L,20202117,6回裏,ストレート,147km/h,外角高め,17,C,,,,,1
16797,3,0,2,2,True,True,True,石崎 剛,R,島内 宏明,L,20202117,6回裏,ストレート,147km/h,外角中心,21,F,,,,,0
16798,4,1,2,2,True,True,True,石崎 剛,R,島内 宏明,L,20202117,6回裏,ストレート,145km/h,ど真ん中,11,F,W,61.5,L,False,5
16799,1,0,0,2,False,True,True,石崎 剛,R,ロメロ,R,20202117,6回裏,スライダー,127km/h,真ん中低め,11,K,,,,,0
16800,2,1,0,2,False,True,True,石崎 剛,R,ロメロ,R,20202117,6回裏,ストレート,148km/h,外角中心,6,G,,,,,1
16801,3,1,1,2,False,True,True,石崎 剛,R,ロメロ,R,20202117,6回裏,ストレート,147km/h,外角低め,6,H,,,,,2
16802,4,1,2,2,False,True,True,石崎 剛,R,ロメロ,R,20202117,6回裏,ストレート,147km/h,外角中心,7,F,,,,,2
16803,5,1,2,2,False,True,True,石崎 剛,R,ロメロ,R,20202117,6回裏,スライダー,130km/h,外角中心,1,G,,,,,0
16804,6,2,2,2,False,True,True,石崎 剛,R,ロメロ,R,20202117,6回裏,ストレート,147km/h,外角低め,1,K,,,,,0
16805,7,3,2,2,False,True,True,石崎 剛,R,ロメロ,R,20202117,6回裏,ストレート,148km/h,外角中心,4,G,U,118.4,F,False,7
16806,1,0,0,2,False,False,False,石崎 剛,R,銀次,L,20202117,6回裏,スライダー,128km/h,外角中心,21,F,,,,,0
16807,2,1,0,2,False,False,False,石崎 剛,R,銀次,L,20202117,6回裏,ストレート,148km/h,ど真ん中,12,G,W,34.4,G,True,3
16808,1,0,0,0,False,False,False,酒居 知史,R,藤岡 裕大,L,20202117,7回表,スライダー,136km/h,外角低め,20,K,,,,,0
16809,2,1,0,0,False,False,False,酒居 知史,R,藤岡 裕大,L,20202117,7回表,ストレート,144km/h,ど真ん中,12,F,,,,,2
